,loss,categorical_crossentropy,acc,val_loss,val_categorical_crossentropy,val_acc
0,0.34984520077705383,0.17182877659797668,0.9769073128700256,0.3483790457248688,0.15407641232013702,0.982132077217102
1,0.34848108887672424,0.17399811744689941,0.981616199016571,0.35331228375434875,0.5185858607292175,0.9582237601280212
2,0.34826022386550903,0.19437992572784424,0.9826332330703735,0.3480359613895416,0.1984778791666031,0.9836937189102173
3,0.3480863869190216,0.21732302010059357,0.9834524393081665,0.3477879762649536,0.2105124145746231,0.9848827719688416
4,0.347913533449173,0.23015958070755005,0.9842752814292908,0.34772640466690063,0.21613666415214539,0.9851809144020081
5,0.34780728816986084,0.24587653577327728,0.9847853779792786,0.34753096103668213,0.23130056262016296,0.9861155152320862
6,0.3477157652378082,0.25448012351989746,0.9852269887924194,0.3474878966808319,0.23860706388950348,0.9863214492797852
7,0.3476428687572479,0.2617022395133972,0.9855793714523315,0.3473796844482422,0.2411302924156189,0.9868470430374146
8,0.34762394428253174,0.27722400426864624,0.9856650829315186,0.3475853204727173,0.2646721601486206,0.9858547449111938
9,0.3474695086479187,0.2727971374988556,0.9864103198051453,0.34732872247695923,0.261870801448822,0.9870905876159668
10,0.3474792242050171,0.2857816219329834,0.9863619804382324,0.3483625650405884,0.40278881788253784,0.9821011424064636
11,0.3474006652832031,0.2849968373775482,0.986742377281189,0.3471965491771698,0.255950927734375,0.9877262711524963
12,0.34727743268013,0.28261834383010864,0.9873351454734802,0.34719619154930115,0.2726520597934723,0.9877278208732605
13,0.34723734855651855,0.2889276146888733,0.9875299334526062,0.3470986485481262,0.2710113823413849,0.9882025122642517
14,0.34716761112213135,0.2899998426437378,0.9878655672073364,0.3470497131347656,0.2681775689125061,0.9884340763092041
15,0.34710559248924255,0.28762009739875793,0.9881643056869507,0.34703055024147034,0.2730749845504761,0.988531768321991
16,0.34705615043640137,0.28996822237968445,0.988400399684906,0.34754687547683716,0.3422379493713379,0.986035943031311
17,0.3470440208911896,0.2959243357181549,0.9884617328643799,0.34690141677856445,0.2783096730709076,0.9891501665115356
18,0.3469565212726593,0.29034385085105896,0.9888837337493896,0.3468904197216034,0.28159722685813904,0.9892024993896484
19,0.34689804911613464,0.28872519731521606,0.9891684055328369,0.34682267904281616,0.27816957235336304,0.9895302653312683
20,0.3468608856201172,0.2899337708950043,0.9893449544906616,0.34682536125183105,0.2733561098575592,0.9895179271697998
21,0.34682002663612366,0.2903958559036255,0.9895434975624084,0.3467564284801483,0.2734980881214142,0.989853024482727
22,0.3467875123023987,0.29292961955070496,0.9897036552429199,0.34673187136650085,0.28251197934150696,0.9899709820747375
23,0.3467596471309662,0.29243597388267517,0.989835798740387,0.34667226672172546,0.2732950448989868,0.9902592897415161
24,0.3467278778553009,0.29388296604156494,0.9899864196777344,0.34669560194015503,0.28601977229118347,0.9901418089866638
25,0.346688836812973,0.29318472743034363,0.9901780486106873,0.34677764773368835,0.3044571578502655,0.9897483587265015
26,0.34667691588401794,0.29787757992744446,0.990231454372406,0.3466432988643646,0.28671321272850037,0.9903973340988159
27,0.34662407636642456,0.294310063123703,0.9904887676239014,0.3465782701969147,0.2870020270347595,0.9907127618789673
28,0.3465825915336609,0.29162806272506714,0.9906912446022034,0.34655067324638367,0.2808471918106079,0.9908456802368164
29,0.34657180309295654,0.2955893278121948,0.9907389879226685,0.346505343914032,0.2854517996311188,0.9910619854927063
