,loss,categorical_crossentropy,acc,val_loss,val_categorical_crossentropy,val_acc
0,0.34649693965911865,0.28543224930763245,0.9911050200462341,0.3464587926864624,0.2729959785938263,0.9912880659103394
1,0.34647077322006226,0.28034707903862,0.9912334084510803,0.3464409112930298,0.26884862780570984,0.9913737773895264
2,0.3464573919773102,0.27819639444351196,0.991296648979187,0.34643277525901794,0.26887068152427673,0.9914154410362244
3,0.34644588828086853,0.277599573135376,0.9913517832756042,0.3464250862598419,0.26988065242767334,0.9914488196372986
4,0.3464381992816925,0.27693259716033936,0.9913874864578247,0.34641435742378235,0.2686137855052948,0.9915065765380859
5,0.34642764925956726,0.2764635384082794,0.991438627243042,0.3464050590991974,0.26711785793304443,0.9915429353713989
6,0.34642133116722107,0.27536290884017944,0.9914705753326416,0.34640103578567505,0.26537972688674927,0.991565465927124
7,0.3464125692844391,0.27507615089416504,0.9915134906768799,0.3463931381702423,0.26565831899642944,0.9916033148765564
8,0.34640592336654663,0.2739746868610382,0.9915435910224915,0.34638696908950806,0.2647705674171448,0.9916350245475769
9,0.34639957547187805,0.27338865399360657,0.991574764251709,0.3463824391365051,0.265397846698761,0.9916547536849976
10,0.34639275074005127,0.2733233869075775,0.9916059970855713,0.34637677669525146,0.2638814151287079,0.9916840195655823
11,0.34638839960098267,0.27342262864112854,0.9916300177574158,0.34637147188186646,0.265693724155426,0.9917057156562805
12,0.34638312458992004,0.2733517289161682,0.9916552901268005,0.34636810421943665,0.2644748091697693,0.9917285442352295
13,0.3463749885559082,0.27254626154899597,0.9916929602622986,0.3463602066040039,0.26273012161254883,0.9917628169059753
14,0.3463696539402008,0.27218344807624817,0.9917175769805908,0.34635502099990845,0.2631778120994568,0.9917923808097839
