,loss,categorical_crossentropy,acc,val_loss,val_categorical_crossentropy,val_acc
0,0.3473457098007202,0.3496789336204529,0.9869996309280396,0.34730738401412964,0.34478825330734253,0.9871848225593567
1,0.3472902774810791,0.34445497393608093,0.987271249294281,0.3472638428211212,0.33594176173210144,0.9873978495597839
2,0.3472631871700287,0.3435651659965515,0.9873971343040466,0.3472018241882324,0.3307837247848511,0.9876937866210938
3,0.3472246825695038,0.34005439281463623,0.987581193447113,0.3472065031528473,0.33384302258491516,0.9876680970191956
4,0.3472056984901428,0.33758464455604553,0.9876750707626343,0.3471743166446686,0.333499938249588,0.9878278374671936
5,0.34717467427253723,0.3366854190826416,0.9878277778625488,0.34714654088020325,0.33360913395881653,0.9879620671272278
6,0.3471512496471405,0.3343890905380249,0.9879377484321594,0.3471309244632721,0.3267645537853241,0.9880371689796448
7,0.3471218943595886,0.3301917314529419,0.9880812764167786,0.3470923900604248,0.32134485244750977,0.9882252812385559
8,0.3471134305000305,0.3294352889060974,0.9881224036216736,0.3470876216888428,0.320717990398407,0.9882463216781616
9,0.3470931351184845,0.3273262679576874,0.9882177114486694,0.3470776081085205,0.3250645697116852,0.9882934093475342
10,0.34706902503967285,0.3258046507835388,0.9883352518081665,0.3470715880393982,0.3198254108428955,0.9883196353912354
11,0.3470504879951477,0.3236069679260254,0.9884236454963684,0.3470427095890045,0.32030218839645386,0.9884610176086426
12,0.3470243215560913,0.32113441824913025,0.9885540008544922,0.34702882170677185,0.31749671697616577,0.9885283708572388
13,0.3470101058483124,0.31993478536605835,0.9886175990104675,0.3469953238964081,0.3144227862358093,0.9886873960494995
14,0.34699490666389465,0.3183840215206146,0.9886907339096069,0.34698382019996643,0.31281352043151855,0.9887470006942749
